source_id,ra,dec,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,g,bp,rp,bp_rp,radial_velocity,radial_velocity_error,ruwe,phi1,phi2,pm_phi1,pm_phi2
831331395912625280,162.6219648444767,47.18417328406303,0.490403253220889,0.45212862,-6.400140505917791,0.2972886,-8.282617698121141,0.47485903,19.944948,20.208055,19.479864,0.7281914,,,1.0174415,15.95545308953726,-0.404780048189991,-10.34723515709732,-1.58059451866962
830489066927364992,159.60330791971705,46.39631007647611,0.0891408797089624,0.558145,-6.561656408968341,0.46937668,-10.613259889789518,0.705093,20.133816,20.62944,19.78371,0.8457298,,,1.0607435,13.932782280054685,0.4898743982230126,-12.184251136257366,-2.6908445823163643
830528580625670144,160.75436003530746,46.28607643170278,-0.1534316333198194,0.41833493,-6.671213343810658,0.3159652,-10.169395189173182,0.47178903,20.020731,20.281263,19.54553,0.73573303,,,1.0194448,14.41220495302999,-0.1533639321742618,-11.90761332963383,-2.475970675137888
830545245098833280,160.77309424662826,46.4352313274909,-0.1651239898404892,0.35111788,-5.069926280389629,0.30163327,-8.60853758295487,0.3397519,19.803741,20.113886,19.326447,0.78743935,,,1.0680856,14.5267847556544,-0.0570008045911312,-9.671031694207365,-2.506435272527209
830365165710304512,159.36888733047843,45.39758002489803,0.4142047147135022,0.27421203,-6.93688332167041,0.22315836,-11.33653091327134,0.22300781,19.501043,19.749228,19.056515,0.6927128,,,0.99467754,13.102005139702207,-0.0879654852317868,-12.97284202008196,-2.88836515835888
830442681279911552,158.9162764727359,45.793732048805786,0.1892249841077129,0.18971574,-5.616025203439123,0.12823029,-6.005290294036263,0.18034072,18.638687,18.91115,18.193876,0.7172737,,,1.0202761,13.168264050397646,0.414869534785936,-8.22165424222071,-0.0874764121563584
830487967415786368,159.62083259702408,46.347679180253415,0.5907301900502326,0.9631319,-4.007470806166854,0.9148915,-7.776179776105826,1.5838301,20.578688,20.636353,19.79646,0.83989334,,,0.9802491,13.906337223965812,0.4473082648689849,-8.369005168061182,-2.5472625835516163
834044990610364672,158.26278654024867,48.05545786024601,0.1003650887472226,0.22384314,-3.808524511802559,0.17816383,-9.24701973040392,0.21549161,18.798918,19.048803,18.471548,0.57725525,,,0.9199436,14.503995016476358,2.2940869922885687,-9.349010246266536,-3.5508083962224197
834111751582466048,157.90732029634103,48.30077906031737,-0.6877229839417092,0.8979246,-4.685712125579139,0.9394515,-11.504669820927166,1.0372564,20.714935,21.073368,20.24623,0.8271389,,,1.0102603,14.521479189340122,2.6347635808468626,-11.616061506528146,-4.402322215479764
831422247359382272,163.2659107399283,47.38344076508952,-1.031854139880569,1.5701239,-3.448568763169349,1.0478578,-7.601408916709085,2.492235,20.92584,21.082802,20.03214,1.0506611,,,1.0476416,16.409819166330195,-0.5600020960579626,-7.714308309759311,-3.188023107712708
831154958656303232,163.48391237369418,46.73922271008641,-2.567430632952929,1.2613645,-4.617683683937857,1.0116335,-8.654263318117014,1.0450398,20.755556,20.943998,20.091627,0.8523712,,,0.99403423,16.07837479966091,-1.1320505025124543,-9.27875881848612,-3.181809386587705
831158570731481728,163.435839216973,46.82151139444083,0.0871188706455938,0.5534369,-4.928353621637301,0.4459008,-12.491423982552078,0.48232967,20.28441,20.57871,19.7533,0.82541084,,,1.0065111,16.110434305779417,-1.0494203832075646,-12.125889069028482,-5.76950230239994
831466876361609216,163.614727817424,47.86412287600885,-0.6103480434575166,0.76049244,-8.05211535629882,0.6181179,-11.139574779248177,0.90994406,20.34444,20.36349,19.713335,0.6501541,,,1.0573416,16.90964479555819,-0.3689071128298883,-13.480630631381953,-2.6831484777872285
831833804007370368,164.0769764262824,47.918270037658445,0.1764914297256727,0.21262738,-8.060235114007892,0.16089657,-10.928529019156665,0.19501397,19.049305,19.331799,18.6558,0.6759987,,,0.99579436,17.17413539468998,-0.53935879416423,-13.327530200372513,-2.603281654718474
831854316771347968,164.1305167705869,48.219281806612926,0.1127026319215025,0.19898683,-7.038983931400667,0.13636695,-7.129084087333595,0.19843437,18.597855,18.866255,18.201143,0.66511154,,,1.0329671,17.403937470103664,-0.3416663694614693,-10.005984517131616,-0.5014065752582623
831581294290168320,164.82940060128638,47.647802393270325,-0.1698795013304696,0.21401195,-4.85895735692772,0.13670209,-7.222787726304365,0.24943338,18.837822,19.145409,18.420414,0.72499466,,,1.0159082,17.366476640257858,-1.0795217586172663,-8.443056628118175,-2.1196518369969986
831702347946235008,166.09095899562462,48.147165671794056,-0.1391361970920125,0.21995774,-3.0493982173895304,0.13949439,-8.876482991041772,0.21614903,18.699875,18.991945,18.2675,0.72444534,,,1.0685285,18.33103065157923,-1.2659889222339349,-8.12666778095679,-4.695535172526257
831045591609047936,162.56992907933005,46.305609279925136,0.1838724262749926,0.3791602,-3.792234573180483,0.26250306,-8.709164813309695,0.46764094,19.552946,19.748571,19.073881,0.67469025,,,1.0498979,15.32324278374823,-1.0159440244696378,-8.75653036825363,-3.681544609707847
831051230911547776,162.77937017728468,46.37218647718738,0.2283300189458302,0.26118654,-6.436712038294701,0.17860188,-7.653122219228678,0.31318402,19.079498,19.401571,18.655872,0.7456989,,,1.0097946,15.473902513562924,-1.0674197623053543,-9.93733042661112,-1.1184835978808294
831419940958588288,163.08668964318775,47.28132083263211,0.0667165325961575,0.36901253,-6.901093244910353,0.25021437,-10.732892675454943,0.31105268,19.743908,20.053623,19.339207,0.7144165,,,1.0567163,16.251362563835915,-0.5512655472912819,-12.382022505361403,-3.08311398337872
831437361346281472,163.2944905847944,47.61208121666743,0.3506754879476154,0.21242827,-6.261676108246025,0.12933393,-8.455705683408812,0.19744174,18.593513,18.854807,18.144207,0.7105999,,,0.98899984,16.580235798690936,-0.4063481056792731,-10.350311730909564,-1.891717040682087
831449730852103936,163.5826561130069,47.64606664012982,0.5225591737249354,0.4563671,-6.631637939248888,0.29384297,-11.132682733150409,0.6020276,19.795195,20.087404,19.326054,0.76135063,,,1.0433395,16.74542282747223,-0.5139801729223831,-12.436670169288082,-3.639296868161544
831463887064320512,163.30799777843308,47.6627703778184,-4.526760476342202,2.3855462,-6.354865870973048,1.8949656,-7.7125277234552145,2.2411408,20.894802,20.887613,20.039124,0.84848976,,,0.95900834,16.62152563205177,-0.3755673344350011,-9.910103620812968,-1.2873423584552144
831478047576776576,164.59636759061175,46.67346226308615,0.1361919313612133,0.35301563,-2.5431909538376543,0.24165535,-9.541958123095592,0.30082023,19.799488,20.092424,19.340872,0.7515526,,,1.0451614,16.595765687881542,-1.6966126757633495,-8.290430523160758,-5.365216378789965
831500720703328128,164.4622223787834,46.98766054599807,-0.620686603226531,0.5549775,-6.940451869709167,0.4014989,-10.317292774852907,0.56100696,20.32723,20.52164,19.770475,0.7511654,,,1.0161158,16.738953511258668,-1.4022393034771423,-12.075011807267414,-2.9682473300137957
831429870922999680,162.65399195127807,47.33334330673465,-0.1240521649809494,0.20011495,-7.224177183898552,0.14284872,-10.254775234020183,0.18848337,18.958696,19.182444,18.633776,0.5486679,,,0.9494059,16.074081176847784,-0.3117633990679747,-12.303297615846445,-2.4449987444866874
831471514926515328,163.94893727522995,47.96949385558198,0.054425459514989,0.2970066,-6.962509740568529,0.2186413,-10.655074336604264,0.29881367,19.428106,19.76194,19.062849,0.69909096,,,1.0213525,17.145647620496625,-0.4436062803603008,-12.339022823412876,-3.1234062767066564
831501137320895744,164.47812852508207,47.025731458601086,0.1550021038734585,0.15519471,-5.25033354312806,0.092735894,-6.174847501823168,0.13661374,18.359447,18.568632,17.950897,0.6177349,,,1.0267696,16.772591565076418,-1.381354090365738,-8.038124080593432,-1.0408195087773104
831508795241972352,164.7980704456458,47.16966559926918,-0.0171461179545589,0.39265963,-9.461578814128137,0.25952387,-11.666301142287647,0.3248364,19.796455,20.089212,19.286268,0.8029442,,,1.0499684,17.03074918975895,-1.420704136529546,-14.837914490406606,-2.336739089817723
830999622584541440,162.15966027944305,45.82017845023023,0.3871411459556133,0.22615272,-2.899837003829024,0.15961365,-9.99965627519886,0.19120504,19.085154,19.329872,18.635147,0.69472504,,,1.0686532,14.781640641983856,-1.1690885395547634,-9.029821602176828,-5.183097732414533
831074870408906624,163.34432251091576,46.13434625160239,0.0509148004344971,0.33039093,-8.211291526374142,0.21731322,-11.614898360590091,0.25494346,19.649511,20.002335,19.192991,0.80934334,,,1.048505,15.595068465714244,-1.5084402371231476,-13.931809667591708,-2.8698173886051195
829327673410343680,159.69035802896218,44.38949077180212,-0.1152688940748455,1.4378086,-3.056093829950511,0.8979972,-8.393799062660936,1.2364813,20.716297,20.788113,20.037256,0.7508564,,,1.1497161,12.536926670877172,-0.9533099516119156,-8.14587482089524,-3.666100872056601
831023395218260864,162.6192085359126,45.99368245783589,-0.1740341879184854,0.23487146,-1.7733498334045628,0.16036141,-9.551712060410807,0.24069701,19.164295,19.363482,18.757174,0.606308,,,0.9882494,15.1325962537538,-1.265207354104985,-7.874728093599874,-5.689343579755237
830639459501427456,158.77455526204042,46.02682036302608,0.0834281751489029,0.15767136,-6.590629220757348,0.1010759,-11.163075628291198,0.1438491,18.284166,18.449488,17.998453,0.45103455,,,1.0222749,13.268901402664396,0.6470903772074629,-12.629603191164003,-2.9229735274527435
834177584840352128,159.33630506551822,48.568448593836735,0.0890246249074636,0.3482461,-4.696478260819662,0.28883833,-6.493346619492236,0.28455767,19.61681,19.951284,19.225136,0.7261486,,,1.028822,15.368387480641315,2.130296396306907,-7.934346834091199,-1.1254326686079057
834227891793073536,158.93196878237632,48.78602672024822,0.1695698709621059,0.23142374,-3.770365752736754,0.16657972,-7.669101846700605,0.20798199,18.958292,19.27457,18.563053,0.71151733,,,0.99949676,15.340617884487996,2.4735890166510384,-8.151723643608971,-2.5651866759951885
834303925598675968,155.57703191275408,46.9288949825648,0.416235004032527,0.14519916,-5.2790383072269975,0.12994328,-13.71793852702016,0.13087553,18.450087,18.770142,18.05532,0.71482086,,,1.0570834,12.44818836710875,2.880535143444444,-13.790433259967177,-5.086652473156111
831809305514057856,165.39654912562148,48.18557447086133,-1.5827246436169091,1.0446882,-4.613888955358869,0.66819596,-11.873384910609207,1.1189011,20.561485,20.973465,20.080875,0.89258957,,,1.0378524,18.00827641133195,-0.931548464400852,-11.32772775434783,-5.826476160703214
831796901648374784,165.16348709622184,47.95854608212152,0.2622581061304475,0.3436053,-4.685497516572274,0.23268142,-6.752944360649565,0.38129774,19.55788,19.838837,19.068174,0.7706623,,,1.0346063,17.74101399256645,-0.997767144659741,-7.991405744660316,-1.9218685543095384
831744640486262400,166.45977685597663,48.54624672414329,-0.1042691431290357,0.2270121,-3.664358973316891,0.15343958,-8.0064057835465,0.23623393,18.97433,19.233622,18.550922,0.6826992,,,0.99556947,18.77764777670209,-1.1246723755172514,-8.001389378358299,-3.675299752677308
831281952249541888,162.06534603338207,46.63822904407808,-1.2172808075401262,1.2903515,-4.803386332956591,1.2524213,-6.904954521907699,1.006708,20.832664,20.814888,20.035828,0.77906036,,,1.1252826,15.3030570126946,-0.5353289930711137,-8.252783317828408,-1.6255721215070338
831286801271115264,161.73164231228677,46.59564411364168,-0.015731712113559,0.14223501,-6.948839869445392,0.0998009,-10.753666111951729,0.110071495,18.179407,18.380959,17.789059,0.5918999,,,1.0536375,15.108935717805098,-0.4062127628269629,-12.48261280451128,-2.8481727390001943
831280543500503936,161.78152774156638,46.56261336010126,0.2268824631047408,0.20888017,-6.635117783717784,0.16443956,-10.41545595496776,0.17050341,18.995207,19.263527,18.594309,0.66921806,,,0.9765622,15.11044108288112,-0.4537994224523603,-12.02009284740189,-2.8326451760711637
829519778707229824,159.82792165642442,44.6606830366467,0.0283499805610157,0.52685964,-4.459686538628363,0.377301,-8.175895063837462,0.48167238,20.199835,20.46122,19.69675,0.76446915,,,1.0237526,12.799573592925157,-0.8341575341690697,-8.96451325042756,-2.524196169201905
829576987672161792,160.3157885542205,45.34661145814254,-0.8054609023907509,0.6846716,-7.232867684920626,0.4989824,-8.591516556869806,0.8000427,20.384933,20.603884,19.873348,0.7305355,,,1.0633699,13.53058875852349,-0.5992429840444443,-11.194545337333969,-0.9003812442023539
829634746392104832,159.666171859681,45.36023302481875,0.2906136643578498,0.24212967,-6.7898129476528,0.20227966,-10.759648629510057,0.21815495,19.294518,19.534868,18.892359,0.64250946,,,0.9703809,13.22056777185249,-0.2638699821540787,-12.446100677085978,-2.639351517034301
829638903920715136,159.99124387819057,45.43202121007043,0.3777742554907454,0.22073036,-2.8673291998185544,0.18740256,-7.852478071255727,0.27800128,19.067904,19.388435,18.669786,0.7186489,,,1.0241668,13.43145831921387,-0.3769424076189709,-7.612977801673056,-3.45334006302847
831843527813456768,164.36894444927026,48.14909331809649,0.7685100315614948,0.40844437,-6.5793219589685,0.28480643,-9.024118237448366,0.37127888,19.820107,20.11451,19.359411,0.75509834,,,0.9411119,17.4739844011846,-0.5006983644516471,-10.940298024161184,-2.2432268154933057
830711683671697664,158.64749899210022,46.53201511331201,0.9888157639065264,0.70450443,-3.591985376219335,0.5217819,-8.428454684348152,0.61470675,20.312807,20.669825,19.836185,0.83363914,,,1.1631696,13.57465349217452,1.0587572137171246,-8.586788671387456,-3.1950379687909645
834496413148447104,157.25178738669217,48.27316997426925,0.1897357877446038,0.14000922,-1.4744290479895406,0.11672136,-9.295975346090705,0.1529619,18.28309,18.5473,17.910643,0.6366577,,,0.9438092,14.205117096594272,2.936717069444986,-7.855030190417079,-5.185325386156375
831917882287407360,165.6139742810912,48.45160431611377,-0.0744435172499463,0.18696176,-6.080751093499709,0.10461218,-8.433790876436117,0.16839345,18.188395,18.442923,17.801008,0.64191437,,,0.96950066,18.29280504711055,-0.8279187960284207,-10.13773146235066,-2.3088445607750505
831973476343934976,165.62362748129465,48.77102794711687,0.0538916480806581,0.44074556,-7.888678514081738,0.33835334,-9.969112682144951,0.3811709,19.805496,20.143824,19.349567,0.7942562,,,1.069937,18.50873809858019,-0.5924355992526427,-12.508828395716325,-2.267965726010681
831271232011366400,161.59182194103488,46.37237386020661,-0.0337720782053003,0.31170562,-4.610590365980227,0.21631214,-8.839918737547876,0.27859572,19.5545,19.755995,19.128576,0.6274185,,,1.0141428,14.884044600113798,-0.498654325415175,-9.47803377693205,-3.093312550107877
831307554553041152,162.17074441353844,46.822775614788526,-0.0873402697694269,0.17236468,-6.966635099748756,0.11115413,-10.572610111217005,0.13253896,18.29653,18.530453,17.919817,0.61063576,,,1.0598648,15.483218813800065,-0.4527417396217322,-12.353529690134804,-2.7756789028663493
831318373571781376,162.72061983834374,47.12126789911155,0.2553329959212421,0.14369987,-6.418513292436048,0.10283526,-6.583878223185028,0.16322201,18.178856,18.426418,17.810413,0.61600494,,,1.0506786,15.960681587866103,-0.4965995212174826,-9.188167561382553,-0.3497745085990156
831396954293882240,163.64609537681278,47.43486824478556,-0.1943767016795755,0.8859355,-2.285784491597675,0.5860674,-8.570916031590098,1.0434371,20.46036,20.51386,19.824207,0.6896534,,,1.0285478,16.63307116872202,-0.6978750819911994,-7.505673810241753,-4.727607536254216
831895479738094848,165.07000312422656,48.698487956959234,-0.0007660775261079,0.18627714,-7.099883278144342,0.13582176,-10.217176489111305,0.22201961,18.63571,18.932768,18.276459,0.6563091,,,0.99900454,18.18744180384695,-0.4043780455279351,-12.102234331789628,-2.8870334517242697
832199219825021824,162.6468893870307,47.6467366416335,-0.5731299803500534,1.1808975,-6.878730898132594,1.2457504,-7.958424175650604,2.1924527,20.727726,21.092903,20.287813,0.80508995,,,1.0260638,16.286724621106824,-0.0814988235865961,-10.469689315384905,-1.0193428117268393
832238080688883584,163.21845147286146,48.076864778265794,0.6808060200448148,0.47832146,-8.984026380819364,0.33103538,-9.984502038565012,0.5339204,19.90761,20.147606,19.413183,0.7344227,,,1.0442872,16.860869847789154,-0.0323507068989751,-13.383476985751097,-1.1338230643437817
832248319891045120,163.50183305028588,48.35495098974751,-0.5700654655245163,0.50854653,-7.305647915385982,0.4052329,-11.299611185898382,0.45975047,20.11345,20.385183,19.568583,0.8166008,,,1.025151,17.18871350117102,0.0418433763903682,-13.04735069492616,-3.289429169274403
832348993924728960,161.27674017395066,47.81213597675501,0.1234761758219939,0.12757374,-4.749872129149983,0.09927703,-6.989972717431958,0.108543985,18.165913,18.398273,17.754179,0.64409447,,,1.0330877,15.74008511994413,0.6786912103660157,-8.29041389260503,-1.6401345441823978
831611393421083136,165.5090857047576,47.89253329267993,0.0360326267543604,0.22002435,-5.335253174229087,0.14867304,-7.53085722321393,0.2636185,18.818867,19.057861,18.371866,0.6859951,,,1.072197,17.870411565050908,-1.2008711894088786,-8.98463908125056,-2.1106865066181824
831647883462751744,166.24224635312504,47.96257280709898,0.3624353777556528,0.28072512,-6.86702615823357,0.21274559,-6.318276444295766,0.25844026,19.436916,19.765965,19.041794,0.7241707,,,1.0285219,18.286355877074605,-1.4716724307166769,-9.327347762794028,-0.2779373963828531
831877715753304960,165.08748747420324,48.49649908793292,0.3669747015727192,0.28669053,-3.9026095452655305,0.20611154,-8.758078255092924,0.32744706,19.464678,19.740473,19.108541,0.6319313,,,0.95859617,18.06147695511316,-0.5627043123803761,-8.745149741906161,-3.93149487813068
831933687766560256,165.95432145308428,48.82205528186199,0.1155363979646942,0.5789754,-6.389537667291762,0.45475733,-8.353730099944666,0.6930727,20.09921,20.371748,19.5499,0.8218479,,,1.0558192,18.706188604349077,-0.6976784758507069,-10.307091431444302,-2.0916176534704607
831986429965360384,165.8745605474622,49.01012640582193,-0.0186139945599144,0.24411675,-4.89642368515769,0.20599839,-8.6341139040289,0.23075847,19.211088,19.533937,18.811028,0.7229099,,,0.97381437,18.7904722701177,-0.52156702860574,-9.370004519725915,-3.2750424596689225
831422414859787392,163.23631869523368,47.39661182059319,-0.0431225901369515,0.24165635,-6.517990077071158,0.17334415,-9.68198586073807,0.20271729,19.065596,19.2473,18.668041,0.57925797,,,1.0697767,16.404212660047403,-0.5366910423320618,-11.377635290167609,-2.602779294573891
831440316283785472,163.2329307805988,47.62437078415735,-0.0169429021529695,0.80001426,-1.878041512478133,0.5928711,-8.992353688553667,0.72771955,20.453344,20.81365,20.038986,0.7746639,,,1.0798011,16.5583628813845,-0.3690050478629012,-7.521696523545134,-5.273854964854924
831476222210678784,163.85768052642192,48.056965485192265,0.2235847248487755,0.28774104,-6.865155214541149,0.19691388,-10.867997653301432,0.3067778,19.468338,19.759743,19.080393,0.6793499,,,0.94952047,17.160041353459157,-0.3379140322469988,-12.415556382477442,-3.3313193820813054
831266662166138496,161.6507270686941,46.26422243504611,-0.3679092604902717,0.41805184,-6.499490552866163,0.27424663,-10.898374948002276,0.4477078,19.751402,19.964302,19.302256,0.66204643,,,1.085673,14.837515348252142,-0.6044232150522448,-12.265386290659354,-3.252422650109565
831294218676399360,161.86369159040166,46.712805532140266,0.8021439332316729,0.68328416,-6.471022003255701,0.4823034,-9.97310917908139,0.68437666,20.489588,20.784145,20.07888,0.70526505,,,1.007802,15.255610073049136,-0.3854812851702862,-11.59112073500676,-2.6425276859464013
831315388573356544,162.54720710568154,46.99089357709271,0.0276373314052073,0.24226913,-7.145882663825692,0.16822867,-10.360962385780615,0.23517108,19.19848,19.550293,18.786163,0.76412964,,,1.0060357,15.7852075006015,-0.5094998892235457,-12.323421388655808,-2.558606238237106
831317067902038016,162.63311975650973,47.04008723600956,0.6358739993536591,0.60472786,-7.681891224906078,0.4069245,-10.353404816483891,0.59564763,20.28502,20.514612,19.793112,0.7215004,,,0.988447,15.861550235372857,-0.5143302476312815,-12.703438709701436,-2.1970637301043
832044433500667904,161.35289765979073,46.68501246217426,0.7531447400792596,0.47903854,-6.659533260293558,0.35653824,-7.02900874871057,0.4322154,20.125744,20.446455,19.628284,0.81817055,,,0.9832874,14.985736602855864,-0.160391473406195,-9.676927514560862,-0.3367805106307943
830995117153311360,162.27791444773183,45.73247122918467,-0.1231690230118502,1.7480853,-7.073225359180765,1.197155,-14.194232623531594,1.0788392,20.83761,20.965889,19.941723,1.0241661,,,1.064065,14.780190165012142,-1.2894754926462952,-14.937787328780736,-5.326280735447967
834697550761107840,154.96496149817654,48.40129570281972,-0.3426270176940317,0.3634263,-7.106876392915973,0.2881591,-13.08963881561181,0.28565732,19.457436,19.615038,18.950893,0.6641445,,,0.96893686,13.289588603048289,4.158258624210028,-14.5530903307432,-3.170788263600473
832175584621851264,162.24160314168702,47.95435615016421,-0.4372461628011381,0.30658308,-4.813623751173106,0.21624613,-8.109109132067509,0.31488332,19.521046,19.804956,19.098122,0.7068348,,,0.9597003,16.302802221618588,0.3289678071607963,-9.091397017572737,-2.5050199205810726
832215025304419328,163.04446502535262,48.03711958133761,-0.569410194376562,0.7528611,-7.631380355194987,0.64152014,-9.261665169602722,0.64188653,20.377031,20.622454,19.932383,0.6900711,,,1.0681989,16.748926651939794,0.0183640647490441,-11.905893858389977,-1.5053568587680677
832123976294910592,161.50274233249928,47.31936011266665,0.9614310957189424,0.5804312,-6.021193620964653,0.44445592,-8.170562669364129,0.46013066,20.289492,20.674732,19.76695,0.9077816,,,0.96882355,15.503231009886065,0.2204494177647439,-10.019854415219887,-1.617215029905005
832185377146052352,162.63820913491088,47.50537309925639,0.2670892588536133,0.5718651,-6.167966835819237,0.43572628,-10.965528729478546,0.5695354,20.315403,20.666708,19.823786,0.8429222,,,0.9690318,16.184988972850665,-0.1798240776496899,-12.02921447890879,-3.685733878781329
831470449774408576,163.79297918524412,47.933256615820085,0.216995219939396,0.45731968,-7.020520424508828,0.35043555,-9.20176445294016,0.55891156,19.995298,20.334621,19.62424,0.71038055,,,1.0180863,17.04429794569489,-0.3994168410324513,-11.40145936809675,-1.9917078992607409
831620430032794112,165.99890152430766,47.518395488248025,-1.912286753793888,1.8525933,-7.447377908215808,1.5030901,-12.73026181628962,1.7691133,20.879612,21.072893,20.051216,1.021677,,,1.3620976,17.87126196253881,-1.6994932946388783,-13.980762351617305,-4.696944505384589
832240795108291712,163.4324857777379,48.230508656089526,-0.2280797341760384,0.29520372,-6.272516397671517,0.20492952,-9.234065188034007,0.27593145,19.366604,19.603401,18.993582,0.6098194,,,0.96713305,17.070109461136447,-0.0177194744876505,-10.885790120264028,-2.472244994631719
832273681673614464,162.45570088405495,48.11099527101723,0.0297589748830993,0.491046,-6.271534659197379,0.350993,-8.081246326896144,0.4400054,19.988813,20.39234,19.62553,0.76680946,,,1.058421,16.514561255846154,0.3428472619044566,-10.118448095288972,-1.501897906127244
832400121215226240,161.07246448911818,48.060263420817805,-0.3511432859403385,1.1416295,-7.341673271255549,0.85052747,-12.671299865704686,0.86034685,20.593878,20.732792,19.876143,0.8566494,,,1.0352988,15.817292709404937,0.9513390956898332,-14.135732411285469,-3.8266272231574
832294499379446016,163.26022766123145,48.44746611142278,-1.5391472852510353,1.9022557,-6.816683039228643,1.1413636,-11.70812061276976,1.0422212,20.7378,21.10074,20.071209,1.0295315,,,0.94688994,17.134668543421093,0.2189526980360453,-12.980260062894985,-3.880735064402751
832077483271695872,162.1637500179398,47.08419786788133,-1.7735661427588345,0.76681745,-4.468718005966126,0.5132526,-7.182295479491998,1.0222067,20.38419,20.665564,19.763365,0.9021988,,,1.0199994,15.661241646631478,-0.2612384259513841,-8.202272604475052,-2.068219788478752
832146511985935232,161.9292439899494,47.466229455459946,0.2590469618613732,0.1615043,-4.595384675569877,0.1146805,-7.189623018099463,0.15726161,18.471054,18.708176,18.037077,0.6710987,,,0.9598866,15.8124697861778,0.1239795903680582,-8.304465399672747,-1.9606360918044672
832187610529038592,162.8237200747667,47.62542217022215,0.6680032285537444,0.5143141,-7.425984958000401,0.36612973,-10.715370271991596,0.41917276,20.105883,20.43097,19.70373,0.7272396,,,1.0481374,16.358424055335473,-0.1790255246601132,-12.76121537781946,-2.667544703136865
832196161807935104,163.0928090356594,47.76104789946234,0.0395835661720768,0.32260835,-5.559819981463553,0.256056,-7.498987868629893,0.25717783,19.601212,19.974468,19.216957,0.75751114,,,0.96119523,16.583225038643025,-0.2048156029668808,-9.18838419947608,-1.6492462165965385
831575457435321856,164.65382914611249,47.49566710402773,-0.7571914390981775,0.6269087,-5.137189660577652,0.49145558,-9.08254292934748,0.53355336,20.330835,20.55861,19.835651,0.7229595,,,1.0178323,17.17659063682804,-1.1131748782032067,-9.901451870303887,-3.293107124319145
829975668014266880,158.90696594144592,44.98553492720584,0.0482705923878372,0.13544731,-6.815795859740948,0.10549807,-11.01305510577598,0.13543428,18.172178,18.387417,17.808691,0.5787258,,,1.0344734,12.579336448367512,-0.1386594439617282,-12.671648436552704,-2.678018271956269
829985765478984576,158.58341825982174,45.0365914169572,-0.0806279028195318,0.14426433,-6.095983929449838,0.111604095,-10.482421235959874,0.16631123,18.40475,18.666931,18.05036,0.6165714,,,1.0154698,12.4586675403697,0.0622560999627506,-11.801970344706591,-2.784900540213141
831533190656291840,165.23853361083312,47.33042327789528,-1.5638680051631568,1.7583933,-1.7292158830971718,1.0525975,-9.406646406850108,2.113516,20.780699,20.929558,20.182825,0.7467327,,,1.105053,17.360835032063438,-1.5003883952876085,-7.546203041328969,-5.87622360473961
831566141645336704,164.27528657660116,47.22033898486853,-0.261193759055845,0.22275707,-3.984088289232294,0.15741482,-7.879302493946055,0.19373484,19.222374,19.542253,18.853918,0.6883354,,,0.95670277,16.80158082849654,-1.144539242606227,-8.254903066161935,-3.1325616762918997
830798991766810496,159.8503553613126,47.06196418478198,0.1895714393477126,0.3595129,-3.369776348683152,0.2602558,-11.465252306338666,0.29716012,19.615198,19.933083,19.166538,0.76654434,,,1.1756248,14.527693068331413,0.833238316835295,-10.553907755059024,-5.605571709099212
832139296440894720,161.61659266349042,47.49747462188897,0.2447963695619551,0.26944643,-4.20584501932042,0.22384994,-7.379132336491178,0.23026404,19.28065,19.578352,18.872799,0.70555305,,,1.0292299,15.682905909244246,0.2937916308881852,-8.166264570842698,-2.3351336846081105
832183620503381504,162.88569397639432,47.53496301614376,0.5585549241558867,0.42697468,-6.957749276469127,0.3027115,-10.779165022147843,0.33282673,19.921938,20.23804,19.41357,0.8244705,,,1.0222659,16.32656651720098,-0.2734481146686481,-12.462870521837564,-3.045904122721931
832250003518523136,163.7870060531549,48.47158176314301,-0.413285034561006,0.20139797,-5.296657869934057,0.13517769,-6.57140511668481,0.23528916,18.723248,18.978924,18.286036,0.69288826,,,1.0487384,17.406796316265908,-0.0014132225110669,-8.350178786915043,-1.22982276173426
831167160665589120,163.87928086712955,46.79825918245355,0.2590254906900721,0.14912388,-3.798729252290191,0.09730688,-7.6854583658584925,0.15281937,18.238981,18.481754,17.809788,0.67196655,,,0.95416206,16.31713182403737,-1.2729085492966363,-8.003506514622572,-3.0725392911960534
831245908883701248,162.62725197376108,46.60589598897721,-0.2502847571754362,0.18773438,-6.854726272988433,0.13129953,-10.964039613864369,0.23179302,18.444754,18.673363,18.043947,0.6294155,,,0.9882315,15.559100747579944,-0.825899187892969,-12.526211599120984,-3.2080305338372246
834825953103393792,156.28835499093205,49.16478168040664,0.1273692039248243,0.48057216,-5.131817025374981,0.45398423,-7.692954241375358,0.59079105,19.908512,20.219107,19.391077,0.82802963,,,1.0557225,14.441436634452977,4.005972705501208,-9.157600638956904,-1.2866396073491966
832271512714339328,162.66134372885728,48.1083420968013,0.0671878865027941,0.36621752,-4.844427736444215,0.2689076,-9.112942412692703,0.30690196,19.647024,19.928448,19.162354,0.7660942,,,1.0637311,16.612054828677625,0.2461203844285868,-9.792145637587726,-3.260074128444818
831541196475428352,165.55829618885275,47.50578137512781,-0.243565824095561,0.68137866,-4.194500155801222,0.50042146,-9.216847915451666,0.6553024,20.533073,20.91952,19.93313,0.98638916,,,1.0162086,17.63916302103799,-1.5126855129061183,-9.24393666619529,-4.134459089766451
