source_id,ra,dec,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,g,bp,rp,bp_rp,radial_velocity,radial_velocity_error,ruwe,phi1,phi2,pm_phi1,pm_phi2,distance
6782509549506600320,320.15215079884183,-35.079623662150006,0.2966421523914059,0.18395938,-0.1125176174393434,0.16943362,-1.5368322875972078,0.14466318,18.355146,18.735792,17.83513,0.90066147,,,0.97301084,-17.727640955783215,0.3592808943014302,-1.5374968551500798,-0.1030393848929022,3.371065076013018
6782773264793262336,319.5520377181525,-34.53293121491532,0.2965020347849176,0.30097297,-7.590974586432533,0.31180722,-14.36176659010778,0.29816684,19.279425,19.50976,18.555964,0.9537964,,,0.9899407,-17.25669808162013,0.9248844218585084,-15.312710906961176,5.422556541008398,3.3726581361419643
6782492575795709696,320.21548809015644,-35.25064692925741,0.2972173408872778,0.72418547,-1.2949614116722792,0.6106733,-5.532170271475564,0.54240674,20.162725,20.617586,19.381773,1.2358131,,,1.0508766,-17.88979142357772,0.2841944927383448,-5.658429155108317,0.5138214348763884,3.3645412377848385
6783394866821707136,321.072612242105,-32.39268153592669,0.3007226235071801,0.5840323,4.709261786928699,0.6511987,-5.53241096131283,0.5372958,20.016108,20.505182,19.400995,1.104187,,,0.97920346,-14.96198796504649,-0.0364280926468897,-4.870178492598432,-5.391296604056662,3.325323476955248
6782960078691422720,320.86561252828915,-33.20027257973434,0.3041505039001559,1.132252,-2.555924662068444,1.7947081,3.2074502426275613,1.6231534,20.61738,21.045101,19.69511,1.3499908,,,0.9929506,-15.785449111742878,0.0298391527064925,2.840492921606576,2.958392789912155,3.2878459419823023
6782820951815717888,320.2100598063815,-33.815777702754566,0.2984787250572894,0.55177414,4.314038940042379,0.530752,-0.8256794762920201,0.5270057,19.939098,20.39796,19.15017,1.2477913,,,0.99990964,-16.46941541560443,0.4878987017692286,-0.2188220321530155,-4.386889044871806,3.3503225390957496
6782832874644951168,319.779259722424,-33.794697511106534,0.3006883005031007,0.9629916,5.5221887357695945,1.0179827,-16.579725944737127,0.87178713,20.459162,20.955803,19.57523,1.3805733,,,1.0633686,-16.49898188369093,0.8452640329501074,-15.619936532003493,-7.835780980363913,3.3257030563771077
6782737255790399232,319.921135929969,-34.29194114263216,0.3021057465376601,0.16533881,-0.0032632090710311,0.15283732,-1.710205774340929,0.15744728,18.245163,18.63013,17.707449,0.9226818,,,1.014509,-16.9744706592748,0.6581248452557431,-1.6934114828970634,-0.2391066471574262,3.3100992333336543
6782728833356379776,319.74268905026054,-34.434688735820515,0.3042850123585701,0.1507337,-2.0489891000705795,0.13747731,-13.509738310350484,0.15730798,18.26864,18.67421,17.75618,0.9180298,,,0.9540859,-17.1367760800631,0.7835691731807666,-13.663944545013274,0.0894707614900622,3.2863925575854456
6782743951641346816,320.19520885607267,-34.35659177593791,0.2993560473157358,0.39018694,2.3246272706648545,0.3300636,-1.5695732809708227,0.30500424,19.439486,19.866625,18.848486,1.0181389,,,0.9564214,-17.006710816749887,0.4249452525831983,-1.2311238616268818,-2.520275038401397,3.3405037545317517
6782771508152059776,320.29979999498283,-33.97196566906938,0.3014076126964042,0.50595224,-3.2693644342541863,0.5216214,-4.912990432869332,0.47351724,19.813221,20.223856,19.102013,1.1218433,,,0.96966594,-16.613795511546698,0.3925090972756146,-5.317082528850229,2.560244554496198,3.3177662337522307
6782800477709043840,319.520639490069,-34.14796895391785,0.3036201478926938,0.15955138,5.748690685759705,0.13132197,-7.524277931241517,0.13226593,18.191988,18.564775,17.650955,0.91382027,,,0.97169214,-16.879548561608715,1.0065345155720449,-6.607313667683174,-6.782743477675951,3.293589068250577
6782754225203394944,320.42339312408933,-34.16159584359553,0.3030027496395895,0.41621912,0.7517369647410332,0.3679714,-7.331308492183747,0.35388872,19.55827,20.071249,18.92232,1.1489296,,,1.0250294,-16.787564876337115,0.2650453142037111,-7.159561403624067,-1.7475334558915336,3.3003000837103387
