Zini,MH,logAge,Mini,int_IMF,Mass,logL,logTe,logg,label,McoreTP,C_O,period0,period1,period2,period3,period4,pmode,Mloss,tau1m,X,Y,Xc,Xn,Xo,Cexcess,Z,mbolmag,Gmag,G_BPmag,G_RPmag,BP_RP
0.00061788,-1.4,10.07918,0.6999999881,2.3779266974,0.7,-0.198,3.7753,4.534,1,0.0,0.541,0.0,0.0,0.0,0.0,0.0,-1,-5.13e-14,0.0,0.8261,0.1735,8.55e-05,2.315e-05,0.0002105,-1.0,0.0004392,5.264,21.85691177015782,22.13991177015782,21.39991177015782,0.7399999999999984
0.00061788,-1.4,10.07918,0.7032481432,2.3794628315,0.703,-0.182,3.7769,4.526,1,0.0,0.541,0.0,0.0,0.0,0.0,0.0,-1,-5.36e-14,0.0,0.8278,0.1718,8.475e-05,2.296e-05,0.0002089,-1.0,0.000433,5.224,21.81791177015782,22.09691177015782,21.36391177015782,0.7330000000000005
0.00061788,-1.4,10.07918,0.7140653133,2.3844628635,0.714,-0.126,3.7819,4.497,1,0.0,0.539,0.0,0.0,0.0,0.0,0.0,-1,-6.26e-14,0.0,0.8336,0.166,8.222e-05,2.235e-05,0.0002035,-1.0,0.0004222,5.084,21.67991177015782,21.94991177015782,21.236911770157818,0.713000000000001
0.00061788,-1.4,10.07918,0.7242974639,2.3890347562,0.724,-0.07,3.7864,4.465,1,0.0,0.537,0.0,0.0,0.0,0.0,0.0,-1,-7.33e-14,0.0,0.8392,0.1604,7.982e-05,2.177e-05,0.0001983,-1.0,0.0004221,4.945,21.54191177015782,21.803911770157818,21.10991177015782,0.6939999999999991
0.00061788,-1.4,10.07918,0.7332327366,2.3929073931,0.733,-0.018,3.7902,4.434,1,0.0,0.535,0.0,0.0,0.0,0.0,0.0,-1,-8.48e-14,0.0,0.844,0.1556,7.775e-05,2.126e-05,0.0001938,-1.0,0.000445,4.816,21.41491177015782,21.66991177015782,20.99091177015782,0.679000000000002
0.00061788,-1.4,10.07918,0.7416632771,2.3964630583,0.741,0.033,3.7937,4.402,1,0.0,0.533,0.0,0.0,0.0,0.0,0.0,-1,-2.96e-14,0.0,0.8484,0.1511,7.583e-05,2.079e-05,0.0001896,-1.0,0.0004334,4.688,21.28791177015782,21.536911770157822,20.87191177015782,0.6650000000000027
0.00061788,-1.4,10.07918,0.7495524883,2.3997072353,0.749,0.083,3.7967,4.368,1,0.0,0.531,0.0,0.0,0.0,0.0,0.0,-1,-8.17e-14,0.0,0.8525,0.1471,7.41e-05,2.036e-05,0.0001859,-1.0,0.0004222,4.561,21.161911770157822,21.40491177015782,20.75291177015782,0.652000000000001
0.00061788,-1.4,10.07918,0.75,2.3998889087,0.749,0.086,3.7969,4.366,1,0.0,0.531,0.0,0.0,0.0,0.0,0.0,-1,-1.15e-13,0.0,0.8527,0.1469,7.4e-05,2.034e-05,0.0001857,-1.0,0.0004222,4.554,21.15491177015782,21.39691177015782,20.745911770157818,0.6510000000000034
0.00061788,-1.4,10.07918,0.7571174502,2.4027451643,0.756,0.135,3.7995,4.332,1,0.0,0.531,0.0,0.0,0.0,0.0,0.0,-1,-1.34e-13,0.0,0.855,0.1446,7.326e-05,2.014e-05,0.0001839,-1.0,0.0004222,4.432,21.03291177015782,21.26991177015782,20.62991177015782,0.6400000000000006
0.00061788,-1.4,10.07918,0.7649898529,2.4058333015,0.764,0.193,3.8021,4.289,1,0.0,0.53,0.0,0.0,0.0,0.0,0.0,-1,-1.6e-13,0.0,0.8572,0.1424,7.258e-05,1.996e-05,0.0001824,-1.0,0.0004169,4.287,20.88791177015782,21.120911770157818,20.49191177015782,0.6289999999999978
0.00061788,-1.4,10.07918,0.7720265388,2.4085323945,0.771,0.249,3.804,4.245,1,0.0,0.53,0.0,0.0,0.0,0.0,0.0,-1,-1.9e-13,0.0,0.8588,0.1408,7.215e-05,1.986e-05,0.0001815,-1.0,0.0004277,4.148,20.748911770157818,20.97891177015782,20.35791177015782,0.6209999999999987
0.00061788,-1.4,10.07918,0.7781933546,2.4108517311,0.777,0.301,3.8052,4.2,1,0.0,0.53,0.0,0.0,0.0,0.0,0.0,-1,-2.25e-13,0.0,0.8585,0.141,7.24e-05,1.993e-05,0.0001822,-1.0,0.0004469,4.017,20.61691177015782,20.84491177015782,20.22891177015782,0.6160000000000032
0.00061788,-1.4,10.07918,0.7800629735,2.4115465684,0.779,0.318,3.8054,4.185,1,0.0,0.53,0.0,0.0,0.0,0.0,0.0,-1,-2.38e-13,0.0,0.8584,0.1411,7.25e-05,1.996e-05,0.0001825,-1.0,0.0004526,3.976,20.57591177015782,20.80191177015782,20.187911770157818,0.6140000000000008
0.00061788,-1.4,10.07918,0.7815898061,2.4121111755,0.781,0.333,3.8053,4.171,1,0.0,0.53,0.0,0.0,0.0,0.0,0.0,-1,-2.5e-13,0.0,0.8583,0.1413,7.259e-05,1.998e-05,0.0001827,-1.0,0.0004556,3.939,20.53791177015782,20.76491177015782,20.15091177015782,0.6140000000000008
0.00061788,-1.4,10.07918,0.7875105143,2.414276802,0.786,0.393,3.804,4.108,1,0.0,0.529,0.0,0.0,0.0,0.0,0.0,-1,-1.69e-13,0.0,0.8578,0.1418,7.294e-05,2.008e-05,0.0001836,-1.0,0.0004688,3.787,20.38491177015782,20.61291177015782,19.99491177015782,0.6179999999999986
0.00061788,-1.4,10.07918,0.7919968963,2.4158930186,0.791,0.446,3.801,4.046,1,0.0,0.529,0.0,0.0,0.0,0.0,0.0,-1,-7.64e-14,0.0,0.8574,0.1421,7.321e-05,2.016e-05,0.0001843,-1.0,0.0004799,3.655,20.251911770157818,20.48491177015782,19.85691177015782,0.6280000000000001
0.00061788,-1.4,10.07918,0.7927604318,2.4161659878,0.791,0.456,3.8003,4.034,1,0.0,0.529,0.0,0.0,0.0,0.0,0.0,-1,-6.87e-14,0.0,0.8573,0.1422,7.326e-05,2.017e-05,0.0001845,-1.0,0.0004819,3.631,20.22691177015782,20.46091177015782,19.82991177015782,0.6310000000000002
0.00061788,-1.4,10.07918,0.794161737,2.416665394,0.793,0.476,3.7982,4.006,2,0.0,0.529,0.0,0.0,0.0,0.0,0.0,-1,-1.03e-13,0.0,0.8571,0.1424,7.339e-05,2.021e-05,0.0001848,-1.0,0.0004822,3.581,20.17691177015782,20.41391177015782,19.77591177015782,0.6380000000000017
0.00061788,-1.4,10.07918,0.796924293,2.4176440184,0.795,0.519,3.7921,3.94,2,0.0,0.529,0.0,0.0,0.0,0.0,0.0,-1,-2.36e-13,0.0,0.8568,0.1427,7.362e-05,2.027e-05,0.0001854,-1.0,0.0004864,3.474,20.06791177015782,20.31491177015782,19.65391177015782,0.6610000000000014
0.00061788,-1.4,10.07918,0.7989386916,2.4183527065,0.797,0.555,3.7846,3.875,2,0.0,0.529,0.0,0.0,0.0,0.0,0.0,-1,-4.48e-13,0.0,0.8549,0.1446,7.487e-05,2.062e-05,0.0001885,-1.0,0.0004619,3.383,19.97591177015782,20.23491177015782,19.54591177015782,0.6890000000000001
0.00061788,-1.4,10.07918,0.7999999523,2.4187244196,0.798,0.576,3.779,3.832,2,0.0,0.53,0.0,0.0,0.0,0.0,0.0,-1,-6.37e-13,0.0,0.8423,0.1572,8.072e-05,2.22e-05,0.0002029,-1.0,0.0004787,3.33,19.92191177015782,20.19091177015782,19.47991177015782,0.7109999999999985
0.00061788,-1.4,10.07918,0.8003964424,2.4188630019,0.799,0.584,3.7769,3.816,2,0.0,0.53,0.0,0.0,0.0,0.0,0.0,-1,-6.61e-13,0.0,0.8376,0.1619,8.293e-05,2.281e-05,0.0002083,-1.0,0.0004847,3.31,19.90191177015782,20.17491177015782,19.45591177015782,0.7190000000000012
0.00061788,-1.4,10.07918,0.8017660379,2.4193404942,0.8,0.614,3.7675,3.75,2,0.0,0.533,0.0,0.0,0.0,0.0,0.0,-1,-7.64e-13,0.0,0.8089,0.1905,9.402e-05,2.579e-05,0.0002351,-1.0,0.00054,3.236,19.82791177015782,20.117911770157818,19.36291177015782,0.754999999999999
0.00061788,-1.4,10.07918,0.8027408123,2.4196791959,0.801,0.639,3.7594,3.692,2,0.0,0.535,0.0,0.0,0.0,0.0,0.0,-1,-8.64e-13,0.0,0.7901,0.2093,0.0001007,2.758e-05,0.0002511,-1.0,0.0005555,3.173,19.76691177015782,20.07091177015782,19.283911770157818,0.7870000000000026
0.00061788,-1.4,10.07918,0.8036310673,2.4199877045,0.802,0.671,3.7518,3.631,2,0.0,0.536,0.0,0.0,0.0,0.0,0.0,-1,-9.97e-13,0.0,0.779,0.2204,0.0001047,2.864e-05,0.0002605,-1.0,0.0005798,3.093,19.68991177015782,20.00891177015782,19.19091177015782,0.8180000000000014
0.00061788,-1.4,10.07918,0.8043233752,2.4202270738,0.803,0.706,3.7466,3.575,2,0.0,0.536,0.0,0.0,0.0,0.0,0.0,-1,-1.15e-12,0.0,0.7732,0.2262,0.0001068,2.92e-05,0.0002655,-1.0,0.0006021,3.006,19.60491177015782,19.934911770157818,19.09591177015782,0.8389999999999986
0.00061788,-1.4,10.07918,0.8049879074,2.4204563942,0.803,0.748,3.7423,3.516,2,0.0,0.536,0.0,0.0,0.0,0.0,0.0,-1,-1.36e-12,0.0,0.7693,0.2301,0.0001082,2.958e-05,0.0002689,-1.0,0.0005833,2.9,19.50291177015782,19.83991177015782,18.98391177015782,0.8559999999999981
0.00061788,-1.4,10.07918,0.8050974607,2.4204941577,0.803,0.756,3.7417,3.505,2,0.0,0.537,0.0,0.0,0.0,0.0,0.0,-1,-1.41e-12,0.0,0.7687,0.2307,0.0001084,2.962e-05,0.0002693,-1.0,0.0005968,2.879,19.48191177015782,19.81991177015782,18.96291177015782,0.8569999999999993
0.00061788,-1.4,10.07918,0.8056738973,2.4206926631,0.804,0.802,3.7389,3.449,3,0.0,0.537,0.0,0.0,0.0,0.0,0.0,-1,-1.66e-12,0.0,0.766,0.2334,0.0001092,2.985e-05,0.0002713,-1.0,0.0006456,2.765,19.36991177015782,19.71391177015782,18.84491177015782,0.8689999999999998
0.00061788,-1.4,10.07918,0.8061596155,2.4208596747,0.804,0.844,3.7368,3.399,3,0.0,0.537,0.0,0.0,0.0,0.0,0.0,-1,-1.94e-12,0.0,0.7639,0.2355,0.0001098,3e-05,0.0002727,-1.0,0.0005979,2.66,19.26691177015782,19.61491177015782,18.73791177015782,0.8770000000000024
0.00061788,-1.4,10.07918,0.8066986203,2.421044738,0.805,0.895,3.7348,3.34,3,0.0,0.537,0.0,0.0,0.0,0.0,0.0,-1,-2.32e-12,0.0,0.7617,0.2377,0.0001103,3.015e-05,0.000274,-1.0,0.0006188,2.534,19.14291177015782,19.49391177015782,18.60991177015782,0.8840000000000003
0.00061788,-1.4,10.07918,0.8071968555,2.4212155505,0.805,0.945,3.7329,3.282,3,0.0,0.537,0.0,0.0,0.0,0.0,0.0,-1,-2.79e-12,0.0,0.7598,0.2396,0.0001107,3.026e-05,0.000275,-1.0,0.0006228,2.407,19.01791177015782,19.37291177015782,18.48191177015782,0.8910000000000018
0.00061788,-1.4,10.07918,0.8076968193,2.4213867121,0.806,1.0,3.7312,3.221,3,0.0,0.537,0.0,0.0,0.0,0.0,0.0,-1,-3.4e-12,0.0,0.7577,0.2417,0.000111,3.037e-05,0.0002759,-1.0,0.000644,2.27,18.88291177015782,19.23991177015782,18.34291177015782,0.897000000000002
