Zini,MH,logAge,Mini,int_IMF,Mass,logL,logTe,logg,label,McoreTP,C_O,period0,period1,period2,period3,period4,pmode,Mloss,tau1m,X,Y,Xc,Xn,Xo,Cexcess,Z,mbolmag,Gmag,G_BPmag,G_RPmag,BP_RP
1.9582e-05,-2.19174,10.07918,0.7925471067,2.4160897835,0.791,0.904,3.7446,3.362,2,0.0,0.536,0.0,0.0,0.0,0.0,0.0,-1,-2.34e-12,0.0,0.7728,0.2271,1.64e-05,4.484e-06,4.077e-05,-1.0,0.0001,2.51,15.286512503836434,15.614512503836435,14.775512503836435,0.8390000000000004
1.9582e-05,-2.19174,10.07918,0.7928423285,2.4161952306,0.791,0.934,3.743,3.326,3,0.0,0.537,0.0,0.0,0.0,0.0,0.0,-1,-2.61e-12,0.0,0.771,0.2289,1.65e-05,4.509e-06,4.1e-05,-1.0,0.0001001,2.434,15.211512503836435,15.542512503836434,14.696512503836434,0.8460000000000001
1.9582e-05,-2.19174,10.07918,0.7932294011,2.4163333481,0.791,0.976,3.7409,3.276,3,0.0,0.537,0.0,0.0,0.0,0.0,0.0,-1,-3.04e-12,0.0,0.769,0.231,1.66e-05,4.538e-06,4.125e-05,-1.0,6.101e-05,2.331,15.108512503836435,15.443512503836434,14.589512503836435,0.8539999999999992
1.9582e-05,-2.19174,10.07918,0.7936193347,2.4164723298,0.792,1.02,3.739,3.225,3,0.0,0.537,0.0,0.0,0.0,0.0,0.0,-1,-3.57e-12,0.0,0.7671,0.2329,1.669e-05,4.562e-06,4.146e-05,-1.0,3.588e-05,2.221,14.999512503836435,15.337512503836436,14.476512503836435,0.8610000000000007
1.9582e-05,-2.19174,10.07918,0.7939928174,2.4166053008,0.792,1.065,3.7374,3.174,3,0.0,0.537,0.0,0.0,0.0,0.0,0.0,-1,-4.2e-12,0.0,0.7654,0.2346,1.676e-05,4.581e-06,4.164e-05,-1.0,9.646e-05,2.109,14.889512503836436,15.230512503836435,14.363512503836436,0.8669999999999991
1.9582e-05,-2.19174,10.07918,0.7943897247,2.4167464542,0.792,1.115,3.7356,3.116,3,0.0,0.537,0.0,0.0,0.0,0.0,0.0,-1,-5.04e-12,0.0,0.7637,0.2362,1.683e-05,4.599e-06,4.18e-05,-1.0,9.997e-05,1.982,14.764512503836436,15.107512503836436,14.234512503836434,0.8730000000000011
1.9582e-05,-2.19174,10.07918,0.7947227955,2.41686478,0.792,1.161,3.7341,3.065,3,0.0,0.537,0.0,0.0,0.0,0.0,0.0,-1,-5.94e-12,0.0,0.7624,0.2375,1.687e-05,4.611e-06,4.191e-05,-1.0,0.0001,1.868,14.651512503836436,14.997512503836436,14.119512503836436,0.8780000000000001
1.9582e-05,-2.19174,10.07918,0.7950597405,2.4169843662,0.793,1.211,3.7326,3.009,3,0.0,0.537,0.0,0.0,0.0,0.0,0.0,-1,-7.1e-12,0.0,0.7611,0.2388,1.691e-05,4.623e-06,4.2e-05,-1.0,5.375e-05,1.743,14.527512503836435,14.876512503836436,13.993512503836435,0.8830000000000009
1.9582e-05,-2.19174,10.07918,0.7953903079,2.4171015756,0.793,1.264,3.7309,2.949,3,0.0,0.537,0.0,0.0,0.0,0.0,0.0,-1,-8.59e-12,0.0,0.7598,0.2401,1.694e-05,4.634e-06,4.209e-05,-1.0,6.506e-05,1.611,14.396512503836435,14.748512503836436,13.858512503836435,0.8900000000000006
1.9582e-05,-2.19174,10.07918,0.7956570983,2.41719609,0.793,1.311,3.7295,2.896,3,0.0,0.536,0.0,0.0,0.0,0.0,0.0,-1,-1.02e-11,0.0,0.7588,0.2411,1.696e-05,4.642e-06,4.215e-05,-1.0,9.477e-05,1.493,14.280512503836436,14.634512503836435,13.739512503836435,0.8949999999999996
